datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,pm25_station_count
2013-10-15 09:00:00,13.083333,31,13.808667,34.365392,540,24.313783,12.641667,1027.008333,-6.375,0,1.875,12
2013-10-15 10:00:00,11.75,28.333333,13.701667,26.995075,420,35.466917,13.941667,1026.125,-6.3,0,2.05,12
2013-10-15 11:00:00,7.583333,15.833333,11.2018,19.493958,360,45.08635,14.991667,1024.783333,-6.775,0,1.5,12
2013-10-15 12:00:00,7.75,12.833333,7.8212,16.621433,315,51.524683,15.916667,1023.358333,-6.658333,0,1.508333,12
2013-10-15 13:00:00,7.333333,12,5.6784,15.886333,300,56.65515,16.65,1022.275,-5.758333,0,1.4,12
2013-10-15 14:00:00,8.583333,16.75,5.0832,18.004442,320,60.571917,17.166667,1021.433333,-5.791667,0,1.541667,12
2013-10-15 15:00:00,15.666667,27.416667,5.3332,22.825642,330,61.470533,16.441667,1021.033333,-4.616667,0,2.308333,12
2013-10-15 16:00:00,15.833333,41.583333,5.166533,32.023238,350,62.356017,14.841667,1020.9,-3.458333,0,2.208333,12
2013-10-15 17:00:00,22.25,63.333333,5.618867,41.939917,390,60.33175,12.675,1020.816667,-1.9,0,1.433333,12
2013-10-15 18:00:00,27.25,61.833333,5.285533,59.687733,470,34.847583,11.258333,1021,-1.041667,0,1.341667,12
2013-10-15 19:00:00,32.916667,70.25,5.130867,75.79315,611.111111,15.1764,10.15,1021.158333,-0.908333,0,1.275,12
2013-10-15 20:00:00,43.75,76.666667,5.904667,81.33455,737.037037,9.835691,8.908333,1021.341667,-0.116667,0,0.966667,12
2013-10-15 21:00:00,49.333333,79.083333,8.0118,77.473067,696.296296,10.673891,7.475,1021.616667,0.475,0,0.75,12
2013-10-15 22:00:00,52.083333,90.25,8.607067,74.89745,766.666667,7.642055,6.008333,1021.35,0.991667,0,0.775,12
2013-10-15 23:00:00,52.75,83.666667,7.107067,67.53155,788.888889,9.47714,5.175,1021.175,1.408333,0,0.958333,12
2013-10-16 00:00:00,51.583333,83.916667,5.9404,64.080667,774.074074,9.43334,4.575,1021.216667,1.316667,0,0.625,12
2013-10-16 01:00:00,47.333333,78.166667,5.440267,61.295917,825.925926,8.98364,3.825,1021.208333,1.291667,0,0.816667,12
2013-10-16 02:00:00,40.083333,59.916667,5.154667,57.615417,713.333333,8.0775,3.425,1021.1,1.308333,0,0.691667,12
2013-10-16 03:00:00,40.5,62.75,5.1904,57.3461,665.555556,5.49916,3.075,1020.941667,1.016667,0,0.541667,12
2013-10-16 04:00:00,39.75,59.333333,4.976133,55.69875,617.777778,5.4207,3.008333,1020.875,0.708333,0,0.65,12
2013-10-16 05:00:00,33,52.75,4.7142,51.606025,564.444444,5.03478,2.425,1020.883333,0.45,0,0.8,12
2013-10-16 06:00:00,30.083333,47.083333,4.618933,48.105467,588.888889,4.67052,2.7,1021.025,0.766667,0,0.808333,12
2013-10-16 07:00:00,31.25,53.583333,5.368733,47.894658,629.62963,4.22058,7.308333,1021.208333,1.033333,0,1.283333,12
2013-10-16 08:00:00,37.166667,79.583333,7.523467,52.739592,903.703704,5.050982,11.5,1021.183333,-0.125,0,1.066667,12
2013-10-16 09:00:00,42.25,76.833333,15.594333,59.351075,961.111111,9.445473,14.141667,1020.758333,-0.558333,0,0.875,12
2013-10-16 10:00:00,40.583333,64.333333,19.7006,61.082875,850,14.955783,16.075,1020.175,-1.525,0,1.558333,12
2013-10-16 11:00:00,37.818182,76.75,19.105533,62.415464,800,22.72995,17.858333,1019.091667,-1.658333,0,1.316667,11
2013-10-16 12:00:00,38.545455,65.25,16.962933,64.140453,729.62963,32.946967,19.341667,1018.033333,-1.558333,0,1.775,11
2013-10-16 13:00:00,38.818182,57.083333,13.2252,59.050867,603.703704,47.123867,20.141667,1017.241667,-2.783333,0,1.75,11
2013-10-16 14:00:00,29.545455,42.333333,11.808667,46.656817,488.888889,62.86965,20.466667,1016.85,-2.55,0,1.816667,11
2013-10-16 15:00:00,26.636364,48,10.023067,38.570717,422.222222,69.770283,20.133333,1016.675,-2.216667,0,1.816667,11
2013-10-16 16:00:00,27.181818,50.833333,8.9042,38.9471,433.333333,72.067717,18.275,1016.725,-1.783333,0,1.675,11
2013-10-16 17:00:00,29.272727,59.083333,7.6782,49.432758,477.777778,64.664083,15.391667,1017.091667,0.008333,0,1.208333,11
2013-10-16 18:00:00,36.454545,77.333333,7.880733,75.9372,622.222222,36.828033,13.925,1017.708333,1.716667,0,1.183333,11
2013-10-16 19:00:00,59.818182,116.666667,8.821267,90.497917,944.444444,25.401033,11.7,1018.091667,3.216667,0,0.783333,11
2013-10-16 20:00:00,84.272727,128.166667,9.297467,97.471975,1122.222222,14.039417,10.35,1018.475,3.841667,0,0.616667,11
2013-10-16 21:00:00,85.818182,114.75,9.618867,96.162375,1177.777778,9.232255,9.025,1019.025,3.833333,0,0.858333,11
2013-10-16 22:00:00,90.818182,119.25,10.749867,88.470858,1244.444444,10.87714,8.133333,1019.283333,4.358333,0,0.5,11
2013-10-16 23:00:00,98.272727,131.333333,11.8094,81.532108,1288.888889,10.5485,7.483333,1019.266667,4.558333,0,0.483333,11
2013-10-17 00:00:00,103.909091,130.916667,13.2618,78.79645,1355.555556,9.97726,7.025,1019.375,3.891667,0,0.733333,11
2013-10-17 01:00:00,106,125.833333,12.321333,74.008908,1411.111111,7.92022,7,1019.583333,4.083333,0,0.983333,11
2013-10-17 02:00:00,95,113.666667,12.738,70.96035,1462.222222,9.31312,6.258333,1019.708333,4.1,0,0.7,11
2013-10-17 03:00:00,95,101.75,12.738,70.54975,1768.888889,8.32744,5.975,1019.825,3.883333,0,0.791667,11
2013-10-17 04:00:00,92.818182,118.166667,7.880867,67.410675,1520,7.0562,5.8,1020.358333,3.641667,0,0.941667,11
2013-10-17 05:00:00,91.636364,112,8.1904,63.16895,1404.444444,7.5349,5.3,1020.758333,3.516667,0,0.808333,11
2013-10-17 06:00:00,87.636364,104.75,8.107067,61.040358,1377.777778,6.61348,5.308333,1021.25,3.75,0,0.658333,11
2013-10-17 07:00:00,83.363636,101.583333,7.797533,58.18385,1337.5,5.65644,7.558333,1022.058333,4.791667,0,0.85,11
2013-10-17 08:00:00,83.454545,117.583333,9.392733,59.657908,1362.5,4.62082,10.383333,1022.35,5.05,0,0.991667,11
2013-10-17 09:00:00,87.727273,121.083333,14.880733,69.54975,1425,4.921345,12.491667,1022.166667,5.058333,0,1.5,11
2013-10-17 10:00:00,106.545455,151.666667,22.9878,82.712583,1512.5,7.153933,14.3,1021.758333,5.541667,0,1.283333,11
2013-10-17 11:00:00,138.363636,184.583333,32.928067,100.582367,1662.5,13.575617,15.975,1021.041667,5.991667,0,1.216667,11
2013-10-17 12:00:00,165.666667,220.666667,38.606533,111.40165,1812.5,21.777083,17.183333,1019.941667,4.425,0,1.9,12
2013-10-17 13:00:00,174,201.5,47.1298,102.788783,1450,46.83415,17.783333,1019.216667,4.116667,0,2.1,12
2013-10-17 14:00:00,166.5,169.25,48.9152,83.358333,1162.5,68.307683,18.216667,1018.883333,2.816667,0,1.925,12
2013-10-17 15:00:00,138.083333,113.333333,40.629667,63.27187,1025,72.574333,17.675,1018.466667,2.733333,0,1.675,12
2013-10-17 16:00:00,115.666667,102.666667,32.784667,54.63964,950,76.750033,16.4,1018.383333,3.758333,0,1.341667,12
2013-10-17 17:00:00,125.916667,152.666667,38.546533,67.544685,987.5,71.306583,14.233333,1018.758333,4.683333,0,0.916667,12
2013-10-17 18:00:00,142.5,157,34.439733,91.699942,1137.5,46.036117,12.541667,1019.391667,4.85,0,0.866667,12
2013-10-17 19:00:00,159.083333,173.166667,26.713867,107.391433,1387.5,21.198867,10.791667,1019.416667,5.741667,0,0.458333,12
2013-10-17 20:00:00,164.5,179.833333,22.940067,115.230275,1512.5,12.335309,9.65,1019.491667,6.308333,0,0.558333,12
2013-10-17 21:00:00,164.75,191.833333,21.690067,114.905217,1662.5,9.569745,8.866667,1019.625,6.3,0,0.358333,12
2013-10-17 22:00:00,173.666667,196,20.2972,109.508958,1800,9.544036,8.375,1019.691667,6.216667,0,0.658333,12
2013-10-17 23:00:00,181.916667,200.916667,18.535333,105.922858,1875,10.19868,7.866667,1019.666667,6.2,0,0.525,12
2013-10-18 00:00:00,183.166667,200.75,18.071133,101.191058,1837.5,8.73466,7.5,1019.783333,5.941667,0,0.8,12
2013-10-18 01:00:00,188.666667,204.416667,17.880667,90.072392,1862.5,8.3562,7.391667,1019.675,5.641667,0,0.708333,12
2013-10-18 02:00:00,193.416667,201.916667,16.178333,83.990733,1750,7.07076,6.908333,1019.358333,5.583333,0,0.733333,12
2013-10-18 03:00:00,196.166667,208.75,14.2736,84.682783,1800,6.51372,6.65,1019.275,5.466667,0,0.975,12
2013-10-18 04:00:00,196.583333,199.583333,12.106933,83.052262,1825,5.57112,6.691667,1019.55,5.366667,0,0.675,12
2013-10-18 05:00:00,192.583333,194.75,11.8808,81.338408,1844.444444,5.8639,6.216667,1019.733333,5.033333,0,0.975,12
2013-10-18 06:00:00,186.666667,190.666667,11.8332,78.211467,1877.777778,5.47822,6.208333,1020.216667,5.25,0,0.758333,12
2013-10-18 07:00:00,181.333333,189.833333,11.8094,74.657933,1940.740741,4.89964,8.141667,1021.025,6.1,0,0.766667,12
2013-10-18 08:00:00,177.833333,201.5,16.368867,77.831225,2059.259259,4.17822,10.083333,1021.041667,6.483333,0,1.275,12
2013-10-18 09:00:00,183.75,203.083333,28.202067,88.938292,2200,5.174818,11.85,1020.283333,6.2,0,1.275,12
2013-10-18 10:00:00,193.416667,213.166667,44.999467,101.55145,2300,6.808967,13.391667,1019.775,5.991667,0,1.441667,12
2013-10-18 11:00:00,207.583333,225.666667,62.694924,113.444408,2433.333333,12.617233,14.783333,1019.1,6.191667,0,1.358333,12
2013-10-18 12:00:00,212.5,236.083333,66.929014,117.657892,2400,18.592767,15.866667,1018.1,6.841667,0,1.4,12
2013-10-18 13:00:00,217.333333,242.333333,70.253383,121.600861,2366.666667,24.1039,16.816667,1017.516667,6.383333,0,1.233333,12
2013-10-18 14:00:00,226.333333,246.333333,69.397195,125.804314,2266.666667,30.7822,17.158333,1017.141667,6.633333,0,1.216667,12
2013-10-18 15:00:00,232.583333,242.833333,66.791008,123.920873,2055.555556,42.1391,16.616667,1017.108333,7.391667,0,0.816667,12
2013-10-18 16:00:00,225.916667,240.166667,62.990376,117.992409,1850,50.720433,15.333333,1016.958333,7.716667,0,0.641667,12
2013-10-18 17:00:00,228.583333,235,53.724467,119.35635,1888.888889,41.756927,13.308333,1017.35,8.566667,0,0.325,12
2013-10-18 18:00:00,230.083333,230.75,42.225067,122.657776,2033.333333,19.998091,11.725,1017.75,8.516667,0,0.275,12
2013-10-18 19:00:00,236.833333,245.083333,33.689733,127.587396,2300,6.025491,10.983333,1017.691667,8.641667,0,0.375,12
2013-10-18 20:00:00,249.75,253.416667,29.154067,130.437544,2494.444444,7.442,10.716667,1018.041667,8.8,0,0.391667,12
2013-10-18 21:00:00,258.5,260.166667,24.677733,122.650212,2755.555556,9.98484,11.408333,1018.416667,9.008333,0,0.875,12
2013-10-18 22:00:00,255,269.25,24.629933,124.417781,2850,9.6201,11.683333,1018.416667,9.525,0.066667,0.908333,12
2013-10-18 23:00:00,246.5,266.25,25.153933,125.712735,2777.777778,7.5349,11.916667,1018.391667,9.725,0.083333,0.625,12
2013-10-19 00:00:00,242.333333,260.5,23.963933,122.208813,2572.222222,6.59928,11.808333,1018.483333,9.791667,0,0.691667,12
2013-10-19 01:00:00,245.166667,257.75,20.952133,112.581275,2300,4.92094,12.083333,1018.333333,9.633333,0.008333,1,12
2013-10-19 02:00:00,245.25,233.166667,18.106933,101.851125,2111.111111,4.32094,11.175,1018.083333,9.45,0,0.7,12
2013-10-19 03:00:00,241,194.166667,18.916333,94.36105,1911.111111,6.76318,10.508333,1018.116667,8.633333,0.008333,1.041667,12
2013-10-19 04:00:00,244.833333,181.5,17.678133,89.057517,1744.444444,5.21348,11.091667,1018.575,5.683333,0,1.658333,12
2013-10-19 05:00:00,171.916667,70,18.713667,68.243475,1233.333333,7.06294,10.908333,1018.85,1.741667,0,1.9,12
2013-10-19 06:00:00,74.583333,61.5,17.7018,42.109883,788.888889,14.222933,10.708333,1019.508333,0.758333,0,1.525,12
2013-10-19 07:00:00,43.333333,26.5,14.344667,40.641892,655.555556,14.9273,11.791667,1020.35,-0,0,1.866667,12
2013-10-19 08:00:00,28.25,22.75,13.451733,38.902375,605.555556,17.347683,13.616667,1020.566667,-0.833333,0,2.258333,12
2013-10-19 09:00:00,19.333333,20.25,12.9876,35.564067,588.888889,22.920383,15.141667,1020.408333,-2.433333,0,2.866667,12
2013-10-19 10:00:00,13.666667,13.25,9.856733,29.056325,466.666667,33.44285,16.283333,1020.15,-3.05,0,3.433333,12
2013-10-19 11:00:00,8.75,14.333333,7.3806,21.395167,311.111111,46.810883,16.941667,1019.616667,-2.825,0,3.6,12
2013-10-19 12:00:00,8.666667,20.666667,6.356867,15.202558,288.888889,52.86765,17.825,1018.916667,-2.316667,0,3.808333,12
2013-10-19 13:00:00,9.083333,22.416667,6.571133,15.418342,288.888889,53.982867,18.541667,1018.441667,-1.333333,0,4,12
2013-10-19 14:00:00,11.916667,25.416667,7.345,15.871433,300,54.9592,18.241667,1018.4,-1.025,0,3.925,12
2013-10-19 15:00:00,12.166667,22,5.559467,15.46525,288.888889,54.754433,17.616667,1018.625,-0.933333,0,3.775,12
2013-10-19 16:00:00,11.75,19.25,4.261867,16.335008,266.666667,52.772583,16.275,1018.991667,-0.758333,0,2.416667,12
2013-10-19 17:00:00,10.666667,19.083333,4.976133,19.704767,277.777778,48.83245,15.183333,1019.55,-0.375,0,2.708333,12
2013-10-19 18:00:00,10.916667,19.833333,5.428533,23.878058,344.444444,42.9958,14.25,1020.441667,-0.408333,0,2.758333,12
2013-10-19 19:00:00,13.166667,18.5,3.380933,25.224642,344.444444,40.952383,13.358333,1020.783333,-0.966667,0,1.858333,12
2013-10-19 20:00:00,10.333333,13,2.2976,21.30135,322.222222,46.112933,12.175,1020.95,-0.291667,0,1.791667,12
2013-10-19 21:00:00,7.166667,11.041667,1.7976,25.524875,311.111111,42.6037,10.075,1021.008333,0.558333,0,1.108333,12
2013-10-19 22:00:00,9.416667,18.583333,1.904733,36.537592,377.777778,31.002855,8.658333,1020.508333,1.225,0,0.65,12
2013-10-19 23:00:00,12.25,19.5,2.238067,47.543658,425,17.82588,7.45,1020.241667,1.966667,0,0.783333,12
2013-10-20 00:00:00,15.916667,28.416667,3.178533,48.269367,487.5,15.56174,6.691667,1020.125,2.1,0,0.7,12
2013-10-20 01:00:00,17.416667,26.666667,3.869,48.326758,650,13.4609,6.083333,1020.2,2.508333,0,0.341667,12
2013-10-20 02:00:00,19.166667,21,4.0118,49.944867,612.5,12.50422,5.808333,1020.141667,2.558333,0,0.583333,12
2013-10-20 03:00:00,14,18.833333,3.249867,47.300283,456.25,12.7556,5.925,1020.208333,2.633333,0,0.608333,12
2013-10-20 04:00:00,12.916667,17.5,3.6546,48.178317,362.5,10.8485,6.825,1020.25,1.808333,0,1.041667,12
2013-10-20 05:00:00,9.333333,17.333333,4.749867,46.252817,337.5,13.14068,6.891667,1020.433333,1.5,0,0.875,12
2013-10-20 06:00:00,12,18.333333,4.297533,46.373133,362.5,11.3485,5.641667,1020.9,1.883333,0,1.058333,12
2013-10-20 07:00:00,15,26.666667,4.1904,48.893542,462.5,7.6053,9.375,1021.175,1.683333,0,1.075,12
2013-10-20 08:00:00,18.25,36.666667,5.392733,46.58615,493.75,9.550273,13.266667,1021.316667,0.716667,0,1.275,12
2013-10-20 09:00:00,19.083333,34.75,5.9046,43.641892,487.5,18.449667,15.291667,1021.158333,-0.816667,0,1.916667,12
2013-10-20 10:00:00,20.416667,31.5,10.332933,36.808,475,30.0319,16.875,1020.358333,-1.233333,0,2.05,12
2013-10-20 11:00:00,16.666667,26.666667,11.963733,29.681058,387.5,40.36885,17.975,1019.141667,-1.708333,0,1.608333,12
2013-10-20 12:00:00,11.416667,15.666667,11.2972,22.132475,356.25,52.586467,18.716667,1017.825,-1.816667,0,1.725,12
2013-10-20 13:00:00,6.416667,10,7.6188,18.0381,350,62.68595,19.408333,1017.091667,-2.033333,0,1.375,12
2013-10-20 14:00:00,10.916667,14.75,6.7498,17.756092,337.5,68.1694,19.425,1016.658333,-1.991667,0,0.983333,12
2013-10-20 15:00:00,11.916667,22.166667,6.2736,20.296933,345.833333,69.054083,18.675,1016.325,-1.1,0,1.2,12
2013-10-20 16:00:00,14.083333,35.916667,5.833133,28.07785,366.666667,61.049267,16.866667,1016.325,-0.391667,0,1.575,12
2013-10-20 17:00:00,18.666667,51.333333,6.142667,44.259442,500,45.714017,14.025,1016.725,1.133333,0,0.95,12
2013-10-20 18:00:00,30,82,6.714067,72.239617,650,19.26435,13.275,1017.108333,2.016667,0,0.758333,12
2013-10-20 19:00:00,40.583333,89.666667,7.3332,83.155725,812.5,8.338261,11.291667,1017.358333,2.033333,0,0.841667,12
2013-10-20 20:00:00,49,94.083333,7.879267,83.377875,906.25,7.139267,10.375,1017.558333,2.025,0,0.8,12
2013-10-20 21:00:00,50.833333,87.5,7.618933,80.877575,900,7.9059,9.533333,1017.625,2.483333,0,0.725,12
2013-10-20 22:00:00,53.25,92.416667,7.142733,77.101633,857.142857,7.52022,8.35,1017.483333,3.066667,0,0.608333,12
2013-10-20 23:00:00,55.833333,94.416667,6.7618,71.409025,900,8.54886,7.308333,1017.608333,3.625,0,0.266667,12
2013-10-21 00:00:00,57.333333,96.25,6.154667,69.150192,842.857143,7.52034,6.65,1017.775,4.075,0,0.458333,12
2013-10-21 01:00:00,56.666667,91.166667,6.273733,65.468067,771.428571,5.61348,6.158333,1017.591667,3.791667,0,0.791667,12
2013-10-21 02:00:00,54.166667,88.666667,7.023733,60.210883,757.142857,5.55993,6.275,1017,3.816667,0,0.758333,12
2013-10-21 03:00:00,55.916667,85.666667,6.749933,59.53815,771.428571,6.05632,6.141667,1016.858333,3.766667,0,0.808333,12
2013-10-21 04:00:00,63.416667,106.25,7.059467,58.679154,842.857143,3.75668,6.308333,1017,3.975,0,0.908333,12
2013-10-21 05:00:00,66.833333,114.666667,7.1666,60.986825,942.857143,3.27798,6.741667,1017.091667,3.95,0,0.591667,12
2013-10-21 06:00:00,65.166667,115,6.833267,59.250075,971.428571,2.57822,6.85,1017.216667,4.141667,0,0.933333,12
2013-10-21 07:00:00,64.75,108.916667,6.749933,58.608792,1061.428571,2.0426,8.125,1017.791667,3.908333,0,0.825,12
2013-10-21 08:00:00,61,102.833333,7.821333,59.006142,1122.857143,2.20674,11.083333,1017.983333,3.883333,0,1.233333,12
2013-10-21 09:00:00,62.083333,109.916667,11.464133,62.5514,1177.142857,3.380467,12.908333,1017.966667,3.233333,0,1.041667,12
2013-10-21 10:00:00,68.25,119.083333,16.6902,72.62095,1160,7.504717,14.8,1017.75,3.05,0,1.25,12
2013-10-21 11:00:00,81.5,139.666667,21.059133,85.579575,1128.571429,13.938333,16.375,1017.091667,2.691667,0,1.358333,12
2013-10-21 12:00:00,89.083333,128.25,22.606733,95.291233,1080,20.103,17.5,1016.025,2.566667,0,1.791667,12
2013-10-21 13:00:00,88,129.166667,25.130267,100.1094,940,34.9576,18.191667,1015.483333,2.3,0,2.066667,12
2013-10-21 14:00:00,88.416667,117,26.628333,72.453217,820,62.370383,18.283333,1015.416667,2.516667,0,1.808333,12
2013-10-21 15:00:00,89.75,107.5,30.212333,64.741292,820,79.06755,17.933333,1015.508333,2.183333,0,2.075,12
2013-10-21 16:00:00,84.833333,112.208333,30.533867,55.754372,790,84.5128,16.633333,1015.575,2.333333,0,1.308333,12
2013-10-21 17:00:00,76.25,100.333333,25.7244,51.968944,720,83.100433,13.841667,1016.083333,3.841667,0,0.741667,12
2013-10-21 18:00:00,77.333333,111.25,19.022533,75.929,1000,53.8775,11.775,1016.591667,4.325,0,0.516667,12
2013-10-21 19:00:00,84.583333,123.916667,14.7484,100.595692,1193.333333,21.765582,10.191667,1016.983333,5.058333,0,0.308333,12
2013-10-21 20:00:00,91.833333,134.833333,13.0938,109.642067,1306.666667,13.08172,9.033333,1017.433333,5.275,0,0.466667,12
2013-10-21 21:00:00,101.5,137.083333,11.927333,108.275608,1420,12.457022,8.325,1017.666667,5.358333,0,0.375,12
2013-10-21 22:00:00,109.833333,148.583333,11.451533,104.0863,1520,10.092133,7.775,1017.783333,5,0,0.691667,12
2013-10-21 23:00:00,114.75,148.083333,11.4634,100.889375,1400,10.290956,7.191667,1017.941667,5.191667,0,0.75,12
2013-10-22 00:00:00,117.416667,147.666667,11.95,100.055942,1400,8.632578,7.075,1017.908333,5,0,0.841667,12
2013-10-22 01:00:00,120.833333,145.083333,12.118333,90.985275,1300,7.7362,6.725,1017.875,4.858333,0,0.475,12
2013-10-22 02:00:00,122.083333,158,11.249333,84.365517,1280,6.419311,6.266667,1017.466667,4.883333,0,0.966667,12
2013-10-22 03:00:00,122.666667,154.916667,10.058933,78.815842,1331.428571,5.657044,6.016667,1016.666667,4.691667,0,0.608333,12
2013-10-22 04:00:00,117.083333,146.916667,9.392267,75.964358,1322.857143,5.911178,5.85,1017.108333,4.5,0,0.441667,12
2013-10-22 05:00:00,120.75,144,8.761333,71.641433,1394.285714,4.895489,5.508333,1017.516667,4.325,0,0.933333,12
2013-10-22 06:00:00,121.75,148.083333,8.047,72.613842,1345.714286,4.744756,5.55,1018.008333,4.45,0,0.525,12
2013-10-22 07:00:00,131.166667,161.083333,8.047,71.240225,1497.142857,3.8322,6.925,1018.358333,5.558333,0,0.908333,12
2013-10-22 08:00:00,134.833333,178.916667,8.8446,74.579117,1828.571429,4.260733,9.725,1018.35,6.058333,0,0.925,12
2013-10-22 09:00:00,146.833333,190,13.070733,85.616783,1920,5.300311,11.783333,1017.833333,6.416667,0,1.1,12
2013-10-22 10:00:00,152.75,194.666667,18.761467,96.758958,1860,7.49832,13.4,1017.041667,6.491667,0,1.666667,12
2013-10-22 11:00:00,163.083333,202.5,32.7492,102.5076,1700,13.74814,15.266667,1015.25,6.558333,0,1.733333,12
2013-10-22 12:00:00,160.583333,174.25,42.088031,97.819142,1796.666667,25.278982,16.341667,1014.208333,6.333333,0,1.991667,12
2013-10-22 13:00:00,145,166.583333,54.415044,85.360517,1513.333333,47.0532,16.783333,1013.241667,6.208333,0,2.041667,12
2013-10-22 14:00:00,145.333333,148.416667,53.25293,71.50675,1370,61.211618,17.025,1012.425,6.833333,0,3.166667,12
2013-10-22 15:00:00,143,151.333333,53.481652,70.482458,1286.666667,68.099382,16.575,1012.241667,7.033333,0,1.875,12
2013-10-22 16:00:00,138.083333,147.666667,57.845501,72.069092,1383.333333,68.975983,14.958333,1013.266667,7.966667,0.275,1.758333,12
2013-10-22 17:00:00,138.583333,151.833333,61.141787,77.6723,1281.818182,51.4267,13.575,1013.658333,6.966667,0.241667,1.858333,12
2013-10-22 18:00:00,125.833333,147,51.597018,82.497333,1272.727273,37.781292,12.433333,1014.125,7.675,0.108333,1.058333,12
2013-10-22 19:00:00,88.416667,115,30.380733,68.357142,1027.272727,34.635883,11.35,1014.325,8.233333,0.033333,1.225,12
2013-10-22 20:00:00,80.166667,95.833333,15.785533,65.642475,1054.545455,18.451667,10.425,1014.683333,8.275,0.025,1.175,12
2013-10-22 21:00:00,82,97.166667,10.321333,74.2799,1154.545455,10.225733,9.525,1014.775,7.791667,0,1.558333,12
2013-10-22 22:00:00,88.25,82.416667,9.773733,75.275483,1145.454545,8.130567,8.866667,1014.666667,5.75,0,1.4,12
2013-10-22 23:00:00,82.583333,75.5,9.071267,71.279342,1036.363636,8.7848,7.741667,1015.133333,3.325,0,1.458333,12
2013-10-23 00:00:00,64.916667,56.833333,8.428333,58.355492,827.272727,14.225033,7.25,1015.633333,1.766667,0.008333,1.283333,12
2013-10-23 01:00:00,48.666667,48.75,7.904533,49.477458,700,17.385983,7.3,1015.85,-1.266667,0,1.65,12
2013-10-23 02:00:00,35.5,58.083333,8.8332,45.220275,609.090909,19.326517,6.733333,1015.983333,-0.941667,0,1.441667,12
2013-10-23 03:00:00,31.25,75.083333,8.142667,43.268833,509.090909,22.98075,6.333333,1016.058333,-0.633333,0,1.341667,12
2013-10-23 04:00:00,27.083333,77.916667,4.738,35.605467,463.636364,25.010433,5.375,1016.391667,-0.733333,0,1.291667,12
2013-10-23 05:00:00,21.583333,50.333333,4.856933,28.459767,418.181818,28.6771,4.383333,1016.391667,-0.716667,0,1.133333,12
2013-10-23 06:00:00,18.5,55.5,6.701333,31.528758,418.181818,33.439433,4.016667,1016.558333,-0.875,0,0.825,12
2013-10-23 07:00:00,20.5,61.5,5.9518,40.671692,500,10.594367,6.616667,1017.075,-1.966667,0,1.883333,12
2013-10-23 08:00:00,21.333333,70.583333,7.642,46.149075,618.181818,8.4993,9.525,1017.058333,-5.091667,0,2.283333,12
2013-10-23 09:00:00,22.666667,71.333333,11.7492,43.736267,590.909091,16.618133,11.491667,1016.75,-6.525,0,2.075,12
2013-10-23 10:00:00,24.75,76.583333,14.9278,38.957558,636.363636,23.914467,12.933333,1016.35,-8.141667,0,2.675,12
2013-10-23 11:00:00,23.5,76,14.939867,33.715275,509.090909,32.65895,14.25,1015.35,-9.058333,0,3.025,12
2013-10-23 12:00:00,21.166667,51.166667,12.904333,28.822875,418.181818,42.94455,14.975,1014.425,-9.016667,0,2.761111,12
2013-10-23 13:00:00,13.833333,43.416667,10.6186,20.098258,372.727273,50.914767,15.358333,1013.891667,-9.066667,0,2.797222,12
2013-10-23 14:00:00,17.75,44.416667,11.535133,22.039217,381.818182,49.9625,15.633333,1013.991667,-9.208333,0,2.516667,12
2013-10-23 15:00:00,19.166667,54.333333,10.963933,25.356,427.272727,47.289517,15.308333,1014.083333,-8.433333,0,1.916667,12
2013-10-23 16:00:00,23,62.833333,11.0234,33.82455,418.181818,45.4978,13.166667,1014.475,-5.591667,0,1.391667,12
2013-10-23 17:00:00,24.083333,81.583333,9.452,40.169483,481.818182,37.69435,9.675,1015.233333,-3.066667,0,1,12
2013-10-23 18:00:00,31.833333,102.5,7.940267,62.395775,672.727273,17.670783,9.166667,1016.558333,-4.275,0,1.258333,12
2013-10-23 19:00:00,34.583333,90.166667,6.726133,64.96365,881.818182,14.40895,10.825,1018.05,-6.833333,0,2.108333,12
2013-10-23 20:00:00,30.5,72.75,6.119,55.2517,663.636364,19.6055,9.8,1019.275,-7.2,0,1.925,12
2013-10-23 21:00:00,15.666667,68.083333,2.3214,28.428825,345.454545,32.986567,8.825,1020.383333,-8.391667,0,3.25,12
2013-10-23 22:00:00,12.583333,57.916667,1.464267,14.945933,290.909091,36.4627,7.408333,1020.691667,-8.316667,0,1.516667,12
2013-10-23 23:00:00,10.916667,37.75,1.3214,13.1126,272.727273,36.5341,7.125,1020.708333,-7.975,0,2.35,12
2013-10-24 00:00:00,10.833333,30.416667,1.202333,14.089983,272.727273,34.15775,6.883333,1020.916667,-7.216667,0,1.808333,12
2013-10-24 01:00:00,9.833333,29.083333,1.749933,16.982358,300,32.933017,6.716667,1020.95,-7.683333,0,2.333333,12
2013-10-24 02:00:00,9.583333,32.083333,2.880933,14.845492,281.818182,34.23055,5.916667,1021.116667,-7.283333,0,1.891667,12
2013-10-24 03:00:00,10.333333,35.166667,2.214267,13.1871,250,35.581733,5.55,1021.141667,-7.033333,0,1.725,12
2013-10-24 04:00:00,11.666667,36.916667,2.202333,15.267958,236.363636,30.296683,5.266667,1021.241667,-6.241667,0,1.791667,12
2013-10-24 05:00:00,11.583333,39.25,2.226133,18.93215,263.636364,29.2484,4.508333,1021.466667,-5.258333,0,0.825,12
