date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013-10-13,48.71875,67.072917,13.238181,55.564491,858.958333,26.675122,15.207292,1012.857292,9.773611,0.001736,0.923264
2013-10-14,30.503472,46.057292,3.582183,39.632758,609.583333,21.242969,12.244444,1020.800347,2.772917,0.002431,1.579514
2013-10-15,18.90625,38.284722,6.54294,41.46313,435.416667,30.012119,9.643403,1024.264583,-3.257639,0,1.263542
2013-10-16,46.535669,75.211806,9.587814,62.841103,768.75,23.328806,11.011806,1019.338889,0.611111,0,1.0625
2013-10-17,126.821023,147.600694,23.102208,84.07845,1431.770833,23.295975,10.956597,1020.048611,4.64375,0,1.030903
2013-10-18,212.545139,225.072917,36.355717,109.844076,2157.060185,14.582009,11.222917,1018.820833,6.958333,0.00625,0.867708
2013-10-19,71.079861,66.039931,10.257175,44.885844,796.875,30.175647,13.404514,1019.495833,1.328819,0.000694,2.195139
2013-10-20,22.628472,41.427083,6.340033,48.290772,535.714286,25.566757,11.829167,1018.795833,0.945139,0,1.039236
2013-10-21,77.21875,115.678819,14.732878,75.828167,1023.333333,22.879687,11.045486,1016.983681,3.759722,0,0.994097
2013-10-22,124.545139,146.868056,34.926792,79.891118,1395.94697,22.487191,10.653819,1015.672222,6.090972,0.028472,1.320486
2013-10-23,25.638889,64.392361,8.216897,37.689783,517.80303,28.554273,9.728125,1016.550694,-5.064931,0.000347,1.913889
2013-10-24,19.600694,41.381944,3.862511,24.047389,465.340909,49.599232,10.664236,1020.902431,-3.702778,0,2.251042
2013-10-25,39.302083,59.618056,7.262097,48.062665,742.234848,39.014665,10.473264,1021.039583,-0.033681,0,1.354514
2013-10-26,59.944444,89.611111,13.373906,66.879566,950,24.230326,9.307986,1016.2625,0.415278,0,0.981597
2013-10-27,169.503472,204.006944,26.767667,105.113004,1929.356061,12.716996,8.734722,1011.704861,3.577431,0,0.707639
2013-10-28,267.506944,287.128472,35.152417,109.790125,2854.545455,21.247629,10.443056,1013.85,5.630208,0,0.928472
2013-10-29,43.270833,55.65625,11.073372,44.716852,915.909091,29.52092,10.626042,1021.59375,-1.585417,0,1.483333
2013-10-30,74.902778,104.583333,12.071531,71.724001,1174.242424,16.756132,7.840625,1021.544097,0.738194,0,0.936458
2013-10-31,136.505208,158.684028,11.069028,94.169995,1630.492424,13.355254,8.014236,1021.263194,2.820833,0,0.771875
2013-11-01,184.864583,193.777778,14.697042,100.038819,1911.363636,8.846705,7.980903,1019.772222,4.480556,0.002778,0.875347
2013-11-02,244.239583,235.111111,12.340792,106.748249,2140.151515,8.654175,8.536458,1016.05,6.060069,0,0.925694
2013-11-03,54.097222,58.305556,6.070501,44.17385,825.378788,32.785041,12.362153,1018.454514,-0.667361,0,2.275
2013-11-04,37.5,63.125,11.214568,53.780567,868.939394,22.371281,9.55625,1021.523958,-0.717361,0,1.076042
2013-11-05,146.355903,189.222222,23.590914,94.14167,2041.856061,6.195712,9.016319,1014.295833,2.560417,0,0.846181
2013-11-06,94.840278,130.430556,10.520528,55.626227,1491.818182,26.88742,10.009375,1011.585417,-4.085069,0,2.807639
2013-11-07,32.092014,54.527778,10.879114,42.342064,793.143939,26.906367,8.225694,1014.703819,-5.982292,0,1.432986
2013-11-08,124.097222,154.347222,49.365169,88.478088,2184.469697,6.443303,6.471181,1014.339583,-1.426389,0,0.780903
2013-11-09,93.03125,111.923611,41.896256,66.796511,1628.787879,19.558782,9.535069,1018.187847,-4.117014,0,2.145833
2013-11-10,18.409722,41.177083,9.483867,27.606193,459.280303,48.849128,5.048958,1023.045486,-18.882292,0,2.861806
2013-11-11,34.185764,56.138889,17.748056,49.406015,760.416667,21.819256,6.794792,1021.483333,-9.102431,0,1.515972
2013-11-12,56.482639,78.322917,21.475061,57.765229,1351.893939,19.245374,7.538542,1018.579514,-4.2125,0,1.137153
2013-11-13,149.567708,172.512153,48.783686,97.09607,2756.363636,5.115938,5.442708,1014.772917,-0.276736,0,0.76875
2013-11-14,65.684028,100.611111,19.5625,54.957158,1272.159091,30.056268,8.156944,1012.588542,-6.940625,0,2.040278
2013-11-15,92.017361,168.909722,28.147569,81.404351,2071.969697,11.925046,6.894792,1010.831597,-5.309722,0,1.088542
2013-11-16,39.552083,90.017361,12.184028,31.741204,744.07197,42.313593,7.994792,1013.438889,-8.158681,0,3.085069
2013-11-17,10.222222,21.260417,7.142361,22.743132,462.310606,39.649084,5.060069,1018.362153,-12.000347,0,2.587153
2013-11-18,9.184028,17.184028,6.951389,21.501427,420.151515,39.918165,4.168056,1020.476042,-13.166319,0,2.364931
2013-11-19,31.826389,40.746528,16.920139,39.481069,767.424242,19.376175,2.2375,1018.573958,-11.984375,0,1.199653
2013-11-20,62.263889,80.395833,24.789931,55.788878,1666.666667,14.980353,3.258681,1017.474653,-7.954861,0,0.976042
2013-11-21,90.140625,102.354167,35.194444,69.287405,2004.356061,11.019634,3.884028,1019.764236,-6.183333,0,0.982639
2013-11-22,132.569444,138.274306,47.467872,84.691306,2339.556818,8.940469,3.9875,1017.984722,-5.088542,0,0.824306
2013-11-23,181.899306,181.909722,58.527778,100.718621,2945.625,16.597876,5.615972,1013.966319,-4.007639,0,1.102431
2013-11-24,73.538194,133.201389,26.65625,43.633036,1182.5,23.034062,7.769792,1009.314931,-8.002431,0,2.100347
2013-11-25,15.305556,26.461806,9.736111,23.772186,542.5,33.776172,3.386458,1011.396875,-12.533333,0,2.430208
2013-11-26,16.965278,48.222222,10.162678,23.156333,737.083333,41.064647,2.057639,1013.348958,-17.758333,0,3.303472
2013-11-27,7.149306,35.486111,3.65625,9.057872,382.291667,52.899611,-2.314931,1021.239236,-24.443403,0,4.691319
2013-11-28,19.222222,34.645833,12.59375,26.711295,699.375,37.012362,0.649653,1019.871528,-21.130556,0,2.934375
2013-11-29,62.763889,78.102431,31.652778,61.725141,1721.25,17.366676,4.422569,1013.741319,-11.452431,0,1.534722
2013-11-30,34.5625,50.635417,25.784722,42.751453,925.763889,27.231697,5.169097,1016.938889,-12.297569,0,1.939583
2013-12-01,71.190972,86.975694,36.576389,63.638748,1800.462963,15.019163,3.084375,1016.750347,-10.290972,0,1.262153
2013-12-02,108.923611,126.541667,53.43935,82.642123,2588.194444,7.818996,2.770139,1012.760417,-8.917708,0,0.833333
2013-12-03,67.328125,91.166667,38.183719,60.080394,1582.330247,21.177819,5.961111,1015.499306,-9.040278,0,1.269444
2013-12-04,90.253472,107.326389,43.203553,72.58961,2062.403549,11.591492,5.383681,1013.542014,-7.21875,0,1.045833
2013-12-05,39.508681,53.003472,29.247156,41.871635,1046.354167,26.977245,5.927778,1017.441319,-10.427431,0,1.875694
2013-12-06,124.418403,140.272569,49.474919,81.689357,2462.5,7.833978,2.437153,1013.402778,-7.687847,0,1.032639
2013-12-07,254.527778,256.402778,64.636506,108.259928,4423.958333,4.526134,1.517708,1013.808333,-3.848264,0,0.897917
2013-12-08,194.479167,187.958333,52.290081,73.640075,3308.779762,20.929943,4.876736,1014.804514,-5.9625,0,2.384375
2013-12-09,12.385417,15.420139,10.202919,24.041755,595.039683,39.192862,2.098611,1017.567708,-13.180208,0,2.276042
2013-12-10,24.020833,49.6875,16.299311,33.982203,957.19246,29.40946,0.731944,1013.700347,-13.752778,0,2.810764
2013-12-11,22.784722,32.309028,15.694317,32.979335,728.645833,31.787595,1.252083,1013.001042,-15.330903,0,2.096875
2013-12-12,17.225694,31.319444,12.104167,28.19697,741.579861,34.39694,-1.734722,1015.66875,-19.798958,0,2.418403
2013-12-13,53.868056,68.208333,32.003472,49.548611,1292.199901,15.171357,-2.860069,1019.376389,-18.375347,0,1.426389
2013-12-14,51.208333,62.631944,34.885417,50.979167,1237.450397,20.808714,-1.541667,1022.651389,-17.873611,0,1.547222
2013-12-15,51.163194,59.538194,32.076389,54.847222,1465.972222,15.961233,-1.217361,1027.082639,-16.679167,0,1.045833
2013-12-16,121.241319,135.142361,63.725694,77.28125,2505.833333,6.559891,-1.647917,1024.639236,-13.746875,0,0.934722
2013-12-17,70.149306,71.996528,41.173139,48.278654,1388.055556,24.554211,-0.477083,1027.021875,-15.588889,0,2.09375
2013-12-18,38.444444,45.791667,22.055556,36.5625,731.666667,27.457394,-4.125,1025.988542,-17.003125,0,1.710764
2013-12-19,41.790088,54.391414,27.797983,49.649942,1162.443182,20.901274,-4.326042,1024.609028,-16.436458,0,1.491319
2013-12-20,36.830177,51.516414,30.983645,52.928115,1244.917929,25.099574,-2.891319,1028.245139,-16.012847,0,1.531597
2013-12-21,61.649306,76.576389,42.883678,68.843724,1558.680556,19.828074,-3.253819,1028.848958,-14.921528,0,1.058333
2013-12-22,132.447917,153.21875,67.361111,94.892361,2674.305556,8.011815,-3.576736,1025.851736,-13.609028,0,0.926389
2013-12-23,127.9375,148.357639,62.456786,89.939848,2836.111111,13.435006,-2.366319,1025.934722,-12.354514,0,1.004514
2013-12-24,218.892361,251.371528,93.788194,122.402778,4769.791667,6.763622,-3.404861,1027.432986,-10.117708,0,0.995486
2013-12-25,178.163194,216.753472,69.986111,98.631944,3396.180556,22.091571,-1.873958,1022.170833,-12.963542,0,2.581597
2013-12-26,10.590278,19.600694,8.8125,19.458333,372.569444,52.119309,-2.394097,1027.956597,-19.828125,0,3.266319
2013-12-27,24.822917,29.552083,25.311361,43.587418,734.469697,27.356437,-1.777083,1023.686111,-18.190278,0,1.970833
2013-12-28,18.972222,26.260417,16.419821,31.071278,695.833333,38.776293,-1.814236,1019.913542,-19.409722,0,2.670833
2013-12-29,63.659722,91.465278,49.329545,76.993056,1695.486111,16.737837,-0.516667,1012.763542,-17.963889,0,1.730208
2013-12-30,44.154514,87.446181,28.758186,51.656814,1073.032407,29.995606,3.128125,1009.519097,-17.298611,0,2.450347
2013-12-31,53.520833,155,24.524306,51.592014,1239.583333,34.047876,4.308681,1006.336806,-14.428819,0,2.939236
2014-01-01,49.774306,119.222222,28.201389,64.041667,1485.9375,28.155303,3.967014,1008.577778,-12.097569,0,1.920486
2014-01-02,118.170139,172.690972,71.315972,93.4375,3404.166667,8.244318,1.584722,1012.052778,-7.440278,0,1.028125
2014-01-03,48.140625,99.227431,29.810764,52.980903,1363.731061,32.441288,4.105208,1016.211111,-11.535069,0,1.9625
2014-01-04,120.753472,151.90625,42.329861,77.159722,2847.916667,5.44697,-1.346875,1016.319444,-5.863194,0,1.098611
2014-01-05,86.333333,100.013889,35.333333,64.850694,2184.753788,19.564394,0.551042,1018.300347,-9.374653,0,1.562847
2014-01-06,141.512153,146.732639,47.833333,69.300347,2395.138889,4.890152,-0.703125,1019.488542,-4.189583,0,1.365972
2014-01-07,97.628472,100.40625,32.788194,56.626736,1732.986111,24.899621,1.261458,1020.989236,-11.489931,0,1.947222
2014-01-08,16.454861,21.371528,14.208333,23.566288,509.722222,43.931818,-2.525694,1027.294792,-20.861458,0,2.401389
2014-01-09,29.409722,52.8125,19.850694,35.414931,782.986111,35.649621,-3.685764,1025.263194,-23.4625,0,2.178125
2014-01-10,69.868056,96.246528,53.920139,71.668403,1863.541667,10.823864,-3.883681,1024.367014,-20.254167,0,1.393056
2014-01-11,120.111111,138.284722,78.225694,94.321181,2792.013889,8.659091,-2.277431,1024.159028,-17.607639,0,1.267708
2014-01-12,24.003472,37.722222,26.166667,37.755208,676.736111,40.607955,-1.110069,1029.352778,-20.460069,0,2.007639
2014-01-13,90.831597,112.607639,67.467014,79.663194,2164.409722,11.261364,-3.914583,1025.395486,-17.076042,0,1.020139
2014-01-14,89.939236,107.925347,72.105903,77.256944,2365.277778,14.151515,-3.107639,1027.476389,-15.4375,0,1.189583
2014-01-15,152.175347,181.911458,81.225694,97.184028,2935.243056,10,-2.214583,1024.429514,-14.288542,0,0.993056
2014-01-16,342.706597,372.40625,113.6875,121.159722,4424.652778,10.746212,-0.000347,1021.695833,-8.734375,0,1.384722
2014-01-17,164.130787,158.74537,68.959491,74.631418,2366.203704,14.940341,-0.114236,1024.902431,-8.920139,0,1.842708
2014-01-18,80.520833,85.520833,44.528704,62.797222,1574.537037,22.131471,0.453472,1026.261111,-13.269097,0,1.7625
2014-01-19,118.958333,188.835069,74.378472,74.741919,2535.416667,17.9375,0.25625,1018.447222,-10.288889,0,2.390625
2014-01-20,8.510417,32.461806,7.09375,16.752273,320.92803,57.541667,-0.241319,1023.742361,-18.349653,0,3.608333
2014-01-21,40.131944,49.4375,35.381944,47.988636,990.151515,31.890625,-1.434028,1025.383333,-18.482639,0,1.855556
2014-01-22,119.673769,138.927083,75.495423,92.318939,2322.09596,9.255682,-2.107986,1017.188542,-15.998958,0,1.022222
2014-01-23,221.933712,255.985795,121.516414,124.747727,3996.717172,5.547348,-2.053819,1010.376736,-12.634722,0,1.053125
2014-01-24,148.279514,162.395833,79.534722,92.86553,2781.944444,12.840278,2.867361,1011.600694,-13.512847,0,1.198958
2014-01-25,23.75,44.486111,24.861111,40.657197,823.263889,40.449653,3.196875,1021.104167,-17.022222,0,1.886806
2014-01-26,54.350694,82.40625,46.506944,48.126894,993.576389,29.793403,-0.688889,1022.095139,-8.442361,0,1.861111
2014-01-27,87.954861,114.204861,56.369792,59.983712,1689.930556,27.013889,1.429167,1013.384375,-12.178472,0,1.84375
2014-01-28,41.470486,76.998264,30.428819,41.873106,936.805556,41.017361,0.792361,1021.049653,-13.361458,0,1.995486
2014-01-29,119.079861,142.105903,72.770833,75.695076,2282.638889,10.380208,-1.610069,1008.354861,-7.563542,0,1.292014
2014-01-30,68.440972,89.498264,38.477431,46.360985,1164.0625,43.185764,2.977083,1011.830903,-14.181597,0,1.976042
2014-01-31,143.854167,181.857639,64.392361,48.935606,1450,21.288194,0.804167,1013.143403,-4.687153,0,1.392361
2014-02-01,139.753472,139.763889,53.743056,59.051136,1984.027778,8.076389,2.814583,1009.543403,-1.036458,0,1.249306
2014-02-02,67.836806,93.484375,19.979167,32.966288,1254.861111,42.350694,4.266667,1009.29375,-13.282639,0,2.639583
2014-02-03,5.899306,30.097222,5.871528,10.0496,304.513889,69.916667,-1.085417,1020.923958,-27.429861,0,3.833333
2014-02-04,25.586806,40.541667,19.59375,23.478577,604.861111,56.701389,-2.594444,1023.148611,-27.253472,0,2.017708
2014-02-05,88.923611,101.913194,53.722222,49.579545,1606.597222,25.836806,-3.123958,1022.207986,-16.344444,0,1.234375
2014-02-06,121.094381,119.593119,68.185606,65.537121,2068.97096,20.523043,-1.817361,1023.518403,-11.073611,0,1.218056
2014-02-07,95.458333,74.024621,35.692866,52.372727,1455.681818,23.950126,-3.034722,1020.501389,-5.60625,0.160764,1.51875
2014-02-08,58.314236,42.024306,22.333333,33.359848,1044.270833,42.064236,-2.828125,1022.065972,-12.619097,0.027431,2.497569
2014-02-09,9.826389,14.111111,16.402778,18.617424,448.4375,55.395833,-5.620486,1030.241319,-20.085069,0,2.534375
2014-02-10,23.892361,23.782986,25.913194,38.270833,727.083333,42.883681,-5.960069,1028.372569,-17.855208,0,1.5625
2014-02-11,101.795139,98.244792,59.362847,78.045455,2055.034722,19.489583,-5.449306,1021.845139,-13.779167,0,1.3125
2014-02-12,113.956597,107.479167,52.520833,77.793561,2072.743056,21.918403,-2.480556,1026.210069,-13.139583,0,1.421875
2014-02-13,190.607639,180.975694,74.829861,83.460227,2860.9375,16.196181,-2.972917,1028.117361,-7.788194,0.001736,1.354167
2014-02-14,266.725694,260.09375,75.802083,95.664773,3108.333333,14.338542,-2.567014,1019.874653,-7.076389,0,1.017361
2014-02-15,395.722222,378.663194,101.237847,110.74053,3765.451389,14.154514,-1.239931,1018.219097,-6.292708,0,1.063889
2014-02-16,296.910417,258.295139,80.688889,87.634259,3172.5,27.391667,1.396528,1023.093056,-7.172917,0,1.35625
2014-02-17,105.357986,90.062153,67.74375,72.303241,2066.041667,30.40625,1.500694,1028.495833,-11.716319,0,1.620139
2014-02-18,71.095486,71.302083,38.958333,62.972222,1171.041667,28.070833,-0.992014,1025.442014,-9.385764,0.000347,1.552083
2014-02-19,63.413194,62.864583,33.95,58.844907,1162.037037,33.091667,0.521875,1022.342708,-10.738542,0,1.647569
2014-02-20,205.652778,215.869792,44.933333,86.116793,2338.75,9.982639,-1.195486,1023.867708,-5.157639,0,1.340972
2014-02-21,268.184028,282.232639,70.173611,97.787879,2759.722222,13.399306,0.340972,1021.871528,-4.044097,0,0.996875
2014-02-22,262.824653,292.170139,102.371528,101.674242,3320.659722,12.236111,3.011806,1023.586806,-3.130903,0,1.328472
2014-02-23,212.215278,241.315972,128.6875,91.895833,3559.027778,10.055556,2.189236,1024.396181,-3.430903,0,1.180208
2014-02-24,267.196181,323.276042,127.977431,122.293561,4708.506944,10.958333,3.407292,1021.061111,-2.693056,0,0.972917
2014-02-25,368.182709,381.628788,80.722816,124.523173,5123.128342,9.227778,3.349653,1019.701389,-2.005208,0,0.958333
2014-02-26,373.979302,359.902056,100.224195,119.823153,4045.430871,14.756392,5.028125,1016.703472,0.007986,0.035417,1.377431
2014-02-27,17.472222,11.267361,13.515625,25.184028,457.118056,57.475694,4.055903,1022.608681,-13.105556,0,2.43125
2014-02-28,84.489583,88.840278,36.440972,71.9375,1470.138889,17.001736,1.366667,1020.067708,-5.588542,0,1.375347
2014-03-01,73.177083,81.59375,33.427083,63.142361,1410.763889,51.186111,5.386458,1017.010069,-12.300347,0,1.961458
2014-03-02,134.493056,164.3125,61.421875,94.190657,2546.180556,19.664931,3.985764,1016.084375,-6.242708,0,1.645486
2014-03-03,218.638889,246.239583,96.975694,102.987374,4168.402778,6.199653,1.572569,1015.724653,-4.020833,0,1.259375
2014-03-04,55.649306,62.777778,28.0625,40.291667,1279.861111,46.490846,4.876389,1020.200694,-16.481944,0,3.003125
2014-03-05,20.194444,33.506944,17.21875,37.642361,792.708333,46.969697,2.874653,1022.072917,-18.583333,0,2.172917
2014-03-06,16.743056,27.541667,15.107639,29.680556,605.334596,55.949653,3.122222,1023.439236,-21.179861,0,2.390625
2014-03-07,47.96875,69.482639,26.145833,52.328125,1042.171717,33.416667,3.027431,1022.931944,-16.292014,0,1.694792
2014-03-08,132.746528,161.506944,70.107639,92.510417,2282.638889,20.597222,4.345486,1016.907639,-7.777431,0,1.439931
2014-03-09,95.895833,116.371528,46.541667,68.552083,1588.541667,38.076389,3.931597,1019.79375,-8.214931,0,1.667708
2014-03-10,81.781881,101.041351,54.363321,73.158775,1670.801768,23.335227,3.201042,1017.275,-4.806944,0,1.350347
2014-03-11,153.547822,185.914773,73.817235,80.998737,2274.084596,37.401831,7.194792,1011.797222,-4.121181,0,1.971181
2014-03-12,10.96875,20.270833,9.111111,25.333333,394.097222,66.225694,7.397917,1019.184722,-16.551736,0,2.714583
2014-03-13,20.602431,74.715278,15.003472,37.170139,604.166667,55.388889,7.497917,1015.305903,-16.834028,0,2.435417
2014-03-14,21.944444,79.59375,13.9375,31.708333,505.208333,64.901042,11.057639,1011.469444,-14.795139,0,2.556597
2014-03-15,94.878472,173.420139,43.90625,89.586806,1461.458333,29.71875,11.553819,1004.728125,-7.370833,0,1.209028
2014-03-16,113.913194,198.642361,77.402778,73.225694,2111.458333,51.954861,11.645139,1008.794792,-4.612847,0,1.676042
2014-03-17,81.996528,240.210069,27.532986,49.767361,1170.138889,46.661458,13.296181,1006.492014,-3.873264,0,2.678125
2014-03-18,36.142361,119.211806,17.232639,36.239583,598.611111,70.541667,11.918403,1015.779861,-5.911806,0,2.331597
2014-03-19,47.454861,90.840278,17.840278,46.006944,769.444444,49.690972,8.939931,1016.828819,-6.091667,0,1.980556
2014-03-20,11.21875,28.628472,5.815972,23.25,384.722222,67.048611,12.065972,1020.035764,-11.212153,0,2.400694
2014-03-21,25.840278,68.739583,11.934028,44.180556,621.527778,53.172348,14.270139,1013.574653,-9.104861,0,2.073611
2014-03-22,48.277778,121.621528,17.260417,54.631944,839.930556,50.298611,14.577431,1011.811111,-8.854167,0,2.096875
2014-03-23,135.048611,185.052083,44.381944,69.142361,1550,76.243056,12.943056,1016.722917,-1.707986,0,1.615625
2014-03-24,219.913194,251.284722,53,98.670139,1960.069444,56.3125,13.186458,1007.453472,2.780208,0,1.322222
2014-03-25,207.227431,239.699653,44.652778,97.28125,1690.972222,79.170139,15.254167,1004.002083,3.868403,0,1.216319
2014-03-26,271.616319,313.680556,45.256944,112.149306,1959.722222,66.579861,15.721528,1004.030903,7.894792,0,1.196181
2014-03-27,247.670139,281.527778,35.852431,105.612847,2365.451389,15.628472,13.564236,1005.175,7.516319,0,1.232986
2014-03-28,125.069444,159.520833,24.78125,65.715278,1633.159722,40.991319,16.226042,1001.934722,8.561111,0.059375,1.459375
2014-03-29,39.939236,75.78125,8.013889,38.097222,580.208333,60.951389,17.179167,1006.692708,2.179514,0,2.095486
2014-03-30,31.8125,75.121528,8.836806,56.715278,531.25,49.486111,18.314236,1008.948611,-1.353472,0,1.475694
2014-03-31,130.28125,175.371528,32.642361,80.329861,1702.083333,46.710069,16.817708,1009.117361,5.354861,0,1.585764
2014-04-01,115.65625,112.71875,15.560764,63.960069,1021.354167,64.401042,16.655208,1005.866319,5.106944,0,1.638194
2014-04-02,100.194444,156.3125,21.420139,58.34375,987.326389,75.588542,16.963194,1008.942361,3.296181,0,2.151042
2014-04-03,23.298611,72.5625,6.300347,36.243056,451.041667,60.954861,14.094444,1017.092014,-11.935069,0,2.765972
2014-04-04,32.612847,132.71875,9.069444,40.597222,562.847222,57.069444,14.926736,1008.738542,-7.377778,0,2.771875
2014-04-05,22.447917,79.350694,6.588542,29.461806,382.638889,75.227431,13.413194,1015.849653,-8.4125,0,2.317014
2014-04-06,52.5625,138.204861,12.954861,58.229167,661.805556,57.170139,16.15625,1011.016319,-4.295833,0,2.211458
2014-04-07,100.135417,179.21875,21.211806,63.887153,808.333333,76.847222,16.879514,1006.8375,1.285417,0,1.236806
2014-04-08,175.484375,238.689236,38.279514,83.222222,1464.409722,89.616319,17.935417,1006.684028,5.454861,0,1.605903
2014-04-09,121.498264,228.654514,19.776515,51.147569,932.8125,79.045139,21.122569,1005.134028,2.876736,0,2.204167
2014-04-10,87.09375,385.390625,27.892835,52.059028,1290.104167,47.765625,16.020833,1015.479514,-0.170486,0,1.590278
2014-04-11,60.607639,114.239583,17.684028,60.661458,965.104167,53.255208,14.404514,1012.709722,0.038542,0,1.282292
2014-04-12,101.003472,136.743056,25.048611,73.484375,1413.541667,64.854167,14.827431,1009.795486,0.929167,0,1.394792
2014-04-13,163.565972,194.119634,26.850694,73.90846,1320.691288,91.586174,16.595139,1010.759028,5.989931,0,1.385764
2014-04-14,230.530303,254.104167,33.613636,79.41351,1895.044192,95.634154,18.799306,1009.849653,10.577778,0,1.413889
2014-04-15,89.883681,144.045139,17.006944,60.600694,946.180556,50.791667,17.564931,1012.533333,6.257639,0,1.758333
2014-04-16,57.628472,114.930556,12.940972,68.631944,750.868056,39.5625,16.464583,1007.557292,-0.353125,0,0.884722
2014-04-17,92.309028,121.375,19.413194,71.336806,1382.638889,48.871528,14.300347,1006.775,8.071875,0.150694,1.220139
2014-04-18,139.659722,132.78125,16.899306,63.427083,1517.534722,59.423611,16.294792,1013.143403,8.967708,0,1.571875
2014-04-19,62.857639,80.9375,16.03125,64.756944,776.388889,50.854167,12.982292,1014.368056,2.788542,0,1.623958
2014-04-20,60.670139,72.864583,8.298611,54.152778,656.25,52.194444,15.138542,1010.233681,2.555556,0,1.504167
2014-04-21,49.597222,73.715278,7.505208,55.107639,561.805556,60.027778,17.500347,1009.602083,0.481597,0,1.723264
2014-04-22,60.131944,98.864583,9.899306,55.267361,579.513889,77.131944,18.932986,1006.839583,2.463194,0,1.923958
2014-04-23,121.776042,152.927083,23.069444,41.996528,935.763889,93.541667,19.572917,1004.096528,11.115972,0.017014,1.855556
2014-04-24,113.579861,131.597222,19.184028,44.805556,892.013889,94.229167,19.448611,1007.985764,11.750694,0,1.622222
2014-04-25,132.437184,190.155303,21.590278,70.498737,1050.441919,81.763258,19.052778,1010.585417,9.422917,0.292014,1.891667
2014-04-26,43.20161,89.282292,4.719381,26.290152,352.626263,60.769571,16.526042,1013.988542,5.626736,0.122569,1.920833
2014-04-27,51.2,86.854167,6.339583,45.302083,604.791667,62.8125,17.9375,1014.128125,4.713542,0,1.863542
2014-04-28,61.583333,96.15,8.008333,48.90625,714.791667,80.39375,19.106944,1012.591319,5.088194,0,1.494792
2014-04-29,89.839331,143.431629,16.896086,66.46875,927.550505,90.923106,19.711806,1006.761111,6.232639,0,1.639583
2014-04-30,105.187184,154.828283,20.833333,62.043561,959.327652,110.136048,21.210764,1002.559722,9.817361,0,1.703125
2014-05-01,120.0625,178.291667,18.399306,41.902778,845.486111,95.631944,19.898264,1002.063194,10.417361,0.122222,2.481944
2014-05-02,22.784722,47.006944,3.010417,19.951389,280.208333,77.628472,15.936458,1009.822222,-1.747917,0.003472,3.170139
2014-05-03,39.857639,133.642361,6.609375,41.623264,418.229167,54.819444,15.630556,1006.726736,-0.974306,0.000347,3.359375
2014-05-04,27.980903,59.076389,3.460069,17.147569,347.569444,72.335069,12.936111,1011.550347,-9.524306,0,3.695139
2014-05-05,28.476641,56.176452,3.809975,36.449179,431.881313,61.532197,14.486111,1010.898264,-6.375,0,1.992708
2014-05-06,76.272033,126.703093,27.402588,60.92279,917.739899,65.15947,15.814236,1001.838194,3.244792,0.009375,1.461111
2014-05-07,63.712279,99.088068,11.42298,43.626263,877.114899,63.895202,18.982639,1000.694792,0.626042,0,2.172569
2014-05-08,74.657986,107.255208,15.545139,45.746528,993.402778,91.944444,17.734722,1007.857639,6.387847,0,1.909375
2014-05-09,61.736111,106.112847,32.994792,52.920139,1319.618056,80.572917,17.566319,1008.70625,5.619444,0,1.951389
2014-05-10,50.559028,87.295139,27.314236,49.850694,1172.569444,75.916667,16.821181,1009.838542,6.249653,0.043056,1.584722
2014-05-11,23.392361,26.628472,3.423611,28.868056,815.277778,69.475694,12.038889,1000.157639,9.965972,0.980556,1.571181
2014-05-12,34.875168,66.910101,6.865215,42.766256,631.581439,70.765783,21.295486,994.353125,8.801042,0,2.230556
2014-05-13,53.08529,119.956881,10.141098,56.224747,648.974116,63.472506,22.654861,994.466667,4.322569,0,2.38125
2014-05-14,18.076389,63.034722,7.172506,26.107639,293.229167,68.946181,18.489236,999.293403,-1.240625,0,2.300347
2014-05-15,61.713542,187.404514,7.148106,59.838542,546.006944,53.489583,20.519792,994.056944,3.831944,0,1.612847
2014-05-16,46.071181,123.925347,9.716288,49.192393,565.488215,81.347222,23.515972,1001.013194,3.977431,0,1.929514
2014-05-17,56.582755,119.959491,24.488636,59.172619,984.548611,103.177083,21.961458,1006.303125,6.45625,0,1.717708
2014-05-18,80.521412,148.797454,23.640152,55.482684,947.395833,125.793403,23.4625,1002.082639,10.736111,0.013194,1.765972
2014-05-19,106.302083,152.472222,14.458333,45.037879,998.958333,142.342014,22.925,998.367708,15.190278,0.147222,1.517361
2014-05-20,78.909722,121.645833,9.223485,45.513258,891.319444,111.909722,25.642014,998.057639,10.396875,0,2.045139
2014-05-21,107.396875,169.741319,25.589773,52.642235,1452.083333,133.532986,24.596528,999.254167,13.785069,0,1.505208
2014-05-22,144.313037,204.51804,20.081913,63.06572,1485.740215,113.501294,27.035417,1000.161111,13.670833,0,2.009722
2014-05-23,80.118056,150.244792,19.606061,52.147727,799.652778,130.694444,27.894792,1003.559375,13.141667,0,1.926736
2014-05-24,76.142361,99.284722,6.378788,46.164773,1004.340278,54.574653,20.9625,1001.835764,18.371875,0.495139,1.290278
2014-05-25,67.753472,120.201389,2.467803,28.636364,653.298611,59.03125,23.464583,1000.328125,6.465625,0.001389,2.748611
2014-05-26,22.111111,74.583333,4.856061,52.481061,433.333333,68.173611,26.318056,992.885764,3.377431,0,2.058681
